dataset,text,label,multilabel
f,&#8220;@SheSoViciouzz: It might be RT @user Some of y'all females pussy wet cause he cried&#8221; smh,2,
f,"&#8220;@SheTwirlsMyKan3: I say bitch bad, woman good, lady better&#8221; Lupe?",2,
f,&#8220;@ShesSoBlessed_: Oreos And Milk &#128523;&#8221;,1,
f,"&#8220;@ShianneAlvarez: @user maybe cuz your putting trust in a "" bitch "" not a lady.&#8221; or maybe because this a fucking song",2,
f,"&#8220;@SimplyHype: @user shut the fuck up, you fucking trash nigga, work on another ring&#8221; http",2,
f,&#8220;@SlimThickChicks: &#128525;&#128525;&#128525;&#128525; http in the yellow is rock hard,2,
f,&#8220;@Smokinonkaya_: &#8220;@Nilaja_: Everybody Loves Dej Loaf&#8221; cause that's wifey&#8221; fuck off kaya dats my bitch.,2,
f,&#8220;@SoDamnTrue: I live in constant fear of being shit on by a bird&#8221; well this actually fucking happened to me before sooooo. &#128529;,2,
f,&#8220;@SoTribe_Kasey: I surrounded my bad bitches I can't keep them out my face&#8221;&#128064;&#128064; #WhereTheyAtDoe &#128514;,2,
f,&#8220;@Son_Goku_Tho: Dr gero made android 18 to destroy da world das sum bitch nigga shit I would program a girl android to gimme sum neck 24/7&#8221;,2,
f,&#8220;@Southern_Giant: &#8220;@KingShelton_: Dumb bitch award goes too .... http &#128557;&#8221; that's all you Uncle Sam !!!,2,
f,&#8220;@SouthsideVic: I let my girl handcuff me to the bed thinkin she gon do something freaky this bitch went through my phone&#8221;,2,
f,&#8220;@SouthsideVic: What if pussy treated condoms like cars treat seatbelts and kept beeping until u put it on?&#8221; &#128514;&#128514;,2,
f,"&#8220;@Stamp_Denise: @user it's almost been 10 yrs. You haven't had ONE gf since, u just been fckn hoes huh.&#8221; http",2,
f,"&#8220;@SteveStfler: Your relationship ended, not your life. stop being a whiny bitch&#8221;",2,
f,&#8220;@Stfu_NobodyCare: @user @user you fck like a hoe so no thank you . Ima be classy when I do it &#128128;&#8221; &#128128;&#128128;&#128128;&#128128;&#128128;&#128128; bitch I'm dead,2,
f,&#8220;@Stfu_NobodyCare: I hate how some of you bitches come to school musty . Like how tf you walk out your house stank ? Your mama ain't shit&#8221;&#128514;&#128514;,2,
f,&#8220;@StognerAllie: Jealous bitches be like ...'&#128514;&#128530;&#127797;.' &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514; don't subtweet me hoe,2,
f,&#8220;@Stoney_Blu: Y'all big braid gelled baby hair havin bitches look like Dashiki from Don't Be a Menace ... This is not up for discussion&#8221;&#128514;,2,
f,"&#8220;@SukaSuiti: ""@uce_INA: Nawwww If you a hoe you sittin on the floor and not my damn couuuuuch&#128131;"" but your birthday is in Feb or naa?&#8221; Nope",2,
f,&#8220;@SydneySantana_: @user I'm so dead &#128128;&#128128; why you hoe me http idk I just felt like flaming you lol,2,
f,&#8220;@THQcheerios: &#8220;@TropicalBlanket: &#128522; http go to sleep bitch&#8221;stfu,2,
f,"&#8220;@TKetterhagen: &#8220;@lars_matthews: &#8220;@Nspan17: I really only like like 3 people in this town, everyone else is a faggot&#8221; me&#8221; me&#8221; me",2,
f,&#8220;@TKetterhagen: Better not have any bitch ass people in my classes tomorrow&#8221;,2,
f,"&#8220;@TP_Three: @user @user damn they got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;

Fall back nigga &#128299;.. I don't share my hoes",2,
f,&#8220;@TVEMike: When you catch your girl doing some hoe shit behind your back http,2,
f,"&#8220;@TWOLVEGIRL: I find myself wanting to google ""the yellow king"" #TrueDetective&#8221; No kidding! What is going on?",1,
f,&#8220;@T_FLYE: http them Wet &#128076;&#128166;&#128166;&#8221;say trav see if they got them hoes in Cali I will send you my money,2,
f,&#8220;@TaeCocky: This bitch childish af http one of my sisters would've had to crash her &#128514;,2,
f,"&#8220;@Taggs0967: @user @user Nigel, you don't think he knows what he did was dumb? How smart are you?&#8221; Shut your bitch ass up",2,
f,&#8220;@TedOfficialPage: Fucked your bitch and left her like... http,2,
f,&#8220;@TeeLaydee: @user @user yasss when a bitch get paid tho &#128514;&#128514;&#8221; as long as she dnt act crazy,2,
f,"&#8220;@TeeNaaasty: Half y'all hoes still got nut in y'all baby hairs , shut up &#128530;&#8221; http",2,
f,&#8220;@Terren_Janay: Nobody wants to be with a bum&#8221; except bum bitches,2,
f,&#8220;@ThaRealLilWang: Ur ex girlfriend is a slut&#8221; fr f dat hoe,2,
f,&#8220;@ThadIsReal: Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping&#8221;&#128514;,2,
f,"&#8220;@ThatDamnTwerk1 ""When you gonna take me out?"" RT @user Some hoes not gonna let you come over until you spend money on them&#8221;listen",2,
f,&#8220;@ThatDamnTwerk1 Beef is when a bitch titties looking like they sleep... RT @user What's beef...&#8221; http,2,
f,&#8220;@ThatIrvNation: Today was a long practice&#8221; bitch no it wasn't &#128529;,2,
f,"&#8220;@Thatindianbruh: Food &gt; Pussy 

but pussy = Food 

so food &#8805; pussy.&#8221; http",2,
f,&#8220;@TheDevonClarke: I swear if I see any snow tomorrow.... http bruhh you sound like a basic white bitch,2,
f,"&#8220;@TheDukeKnight: Typical hoe costumes:
1. Cat
2. Nurse
3. Bunny
4. Police officer
5. Themselves&#8221;&#128129;",2,
f,"&#8220;@TheFatAmy: Uh excuse me bitch, you don't need to shout.&#8221; @user @user",2,
f,&#8220;@TheFunnyVine: Red Neck Ice Bucket Challenge &#128514; http he must be from the SIP. #redneck,1,
f,&#8220;@TheManOnCampus: &#8220;@VSamone: @user smoking skating twerking&#8221;I'm innat hoe&#8221;yas,2,
f,&#8220;@TheRealMFast: I hate this shit like why y'all bitches think that's cute? http clothing violation,2,
f,&#8220;@TheRealTenski: Miss you @user pussy,2,
f,&#8220;@TheRealTootie: I smoke like 20 backwoods a day&#8221; cop dem bitches by da box woe http,2,
f,&#8220;@TheSportsDiva23: Adam Jones homers Yankees now lead 5-3.&#8221;Guy is a monsta,1,
f,&#8220;@ThequeenTommy: @user already going http how I look at side hoes when daddy walk in the room.,2,
f,"&#8220;@TinnyTimm: &#9994;&#128558; u r gey af. But you're my boy I'm glad I'm close with you. You dumb bitch&#8221; how guys say ""I love you"" &#128527;",2,
f,&#8220;@Tinypinkisboss: can't stand a playin ass nigga&#9995;&#8221;bitch*,2,
f,&#8220;@Tom_2Times: Making weed brownies tonight&#8221; goin slide me a batch relo,1,
f,&#8220;@TooEffinCool The hoes love... #oomf &#128527; lol&#8221;,2,
f,&#8220;@ToriJBerman: Lover http old bitch &#128514;,2,
f,&#8220;@ToriJBerman: Shavonne was doing ballet in the middle of the street last night and fell &#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;&#128557;&#128557;&#128557; bitch it wasn't ballet,2,
f,&#8220;@Traceydee98: I want pussy for dinner&#8221;,2,
f,&#8220;@TrapFuhrer: When her nudes trash you gotta draw clothes back on her and send em back http,2,
f,"&#8220;@TreMelvin: hoes be like ""omg i love my new comb &#10084;&#65039;"" http thought this was Perro",2,
f,&#8220;@TrillOg_Malik: @user knee ass&#8221;crow ass,2,
f,&#8220;@TrillOg_Malik: @user slut hoe&#8221;thot whore,2,
f,&#8220;@TrillVanillaaa: I feel like twerking &#128514;&#128514;&#8221; This is why yo pussy stank &#128581;,2,
f,&#8220;@TripleOgi_: Kanye might be the first nigga to successfully save a hoe.&#8221;lol this a original . Tweet,2,
f,&#8220;@Truth_305 10 under in Miami is a keeper&#8221;not hard to find them hoes just like to brain wrestle,2,
f,"&#8220;@TryHardSilva: Quote this with a weezy verse"" I'm a diamond in the rough like a baby in the trash",1,
f,&#8220;@TryHardSilva: Quote this with a weezy verse&#8221; you're like a bitch with no ass you aint got shit,2,
f,"&#8220;@TvvitterFamouse: You just ugly AF stick to one Rt ""@07Cannon: This new avi trash or nah""&#8221; http",2,
f,&#8220;@TweetMeTFOut: You goofy RT @user Only goofy niggas simp over chicks with community pussy..&#8221; Who are you?,2,
f,&#8220;@TwittahCween: Always tryna degrade girls&amp;shit &#128530; when really..pussy&amp;ass is almost all yall think about so shuuutt iittt .&#8221; Sometimes,2,
f,&#8220;@TyLawson3: F**k it!!!!! I'm never wearing my headband again either!!!!!!&#8221; but you don't hoop like a lil bitch tho...,2,
f,&#8220;@Tyga: That ain't my hoe.&#8221;,2,
f,&#8220;@Tylar____: This single shit so boring &#128555;&#128530;&#8221;suck it bitch,2,
f,&#8220;@UCCrushes: Trenton Gossman is the sexiest hillbilly I have ever seen&#8221; &#128129;&#128514;&#128514;&#128514;,2,
f,"&#8220;@UTRagers: COLT MCCOY WINS&#8252;&#65039;
#HookEm&#128002;&#8221; he's still trash",1,
f,"&#8220;@UcfGawd: Crying over a guy on Thanksgiving? Nah bitch pick your head up, you making the turkey soggy.&#8221; Thanks A'Shanni *pats turkey dry*",2,
f,&#8220;@UnLike_Society: Good pussy be making a nigga have to regroup&#8221; pull out and get your thoughts together&#128514;&#128514;,2,
f,&#8220;@UnbearableTier_: I ate oomf pussy&#8221; @ her &#128064;&#128064;&#128064;&#128514;&#128514;,2,
f,&#8220;@Untouchable_T: Ion care about none of these bitches&#8221;&#128175;&#128175;&#128175;,2,
f,&#8220;@Untouchable_T: Never seen so many perfect bitches til I made a Twitter &#128564; but &#128056;&#9749;&#65039;&#8221;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;,2,
f,&#8220;@VINNYGUADAGNINO: I'm a boss ass bitch ..bitch..bitch..bitch..bitch..bitch..bitch..&#8221; @user,2,
f,"&#8220;@Vabtwin8211: @user agreed, eating pussy is so much better&#8221;they both Nasty",2,
f,"&#8220;@VishalDaGod: fuck a #WCW dats my bitch , not my crush&#8221;",2,
f,"&#8220;@WEEEDITH: All I want is bitches, big boooty bitches&#8221;",2,
f,&#8220;@WORSTRAPLYRlCS: http is this trash...,1,
f,&#8220;@WavyGodd: I don't like a ghetto female&#8221;&#128567;&#128078;,2,
f,&#8220;@Weakass_Drex: If Jennifer Hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;,2,
f,&#8220;@WeirdLilThingz: Stop giving a nigga pussy he stop actin like he care&#8221; no true totally ...,2,
f,"&#8220;@Whale__Tail: All I wanna do is go workout then come back home and lay in bed&#8221; jerk off, kill two birds with one stone.",2,
f,&#8220;@WhatTheFFacts: An orangutan once tried to have sex with actress Julia Roberts.&#8221;Smart monkey&#128514;,2,
f,&#8220;@Whoscherry: Ever met a bitch that fucked with your nigga but was to pussy to admit it ?&#8221; A bitch for a bitch.,2,
f,&#8220;@WillyC14_: &#8220;@urbie_6: #SingleBecause ill find a cute hoosier to date next year &#128527;&#8221; @user @user,1,
f,&#8220;@Woo_Chamberlain: I just made that interview my bitch. &#128526;&#8221;--finessed it huh!? Lol,2,
f,&#8220;@WorldStarFunny: we don't love these hoes http @user &#128076;,2,
f,"&#8220;@WowItsDylan: Fuck a ""bad bitch"" id rather have a good girl who's a freak just for me 10/10 times &#128525;&#128525;&#8221;",2,
f,&#8220;@Xenoss_: ''single af'' we don't care you're ugly anyways&#8221; @ me pussy,2,
f,&#8220;@Xenoss_: I don't love these hoes&#8221; *we,2,
f,&#8220;@YaBoyRoshi: When you try to smash but that pussy stank http,2,
f,"&#8220;@Yankees: #Yankees and Red Sox are scoreless as we play in the 2nd inning.&#8221;
THE BAMBINO IS WATCHING!",1,
f,"&#8220;@Yankees: Alfredo Aceves in to relieve @user here in the 4th. #Yankees&#8221; he needs to go away , gas can !",1,
f,&#8220;@Yattabing Cavs trash.. Heat trash.. Smh&#8221;pat gotta make trades,1,
f,"&#8220;@YeridZee: I'm not a bitch like @user &#128129; lol&#8221; sorry not sorry, tried to give him a hint that I didn't want to speak to him so idc &#128524;",2,
f,"&#8220;@YoureGayIf: .@1227jarred Shut up, faggot.&#8221;&#128514;Set himself up",2,
f,&#8220;@Yummy: Oreo ice cream cake &#128588; http &#128525;,1,
f,"&#8220;@YungEthiopian: "" I got a natural mean face"" ""i be havin mean mugs and ion even be knowin"" bitch shut the fuck up&#8221;right",2,
f,&#8220;@ZeeCobb: All I want for my birthday is a female with a large buttocks.&#8221; Big booty hoe,2,
f,"&#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http",2,
f,&#8220;@_1KANE: LMAOOO I find this shit so funny y'all hoes ain't content with working it out with one nigga http boring,2,
f,"&#8220;@_4ever_slim: U look like a cotton picker tho 

RT @user About to put in field work &#127944;&#8221; damn dee got all the jokes",2,
f,&#8220;@_BeautifulKeezy: &#8220;@100046729: @user wassup&#8221;bye&#8221;bitch you outta order,2,
f,&#8220;@_BeautifulKeezy: &#8220;@100046729: This bitch lying to me &#128514;&#128530;&#8221;&#128064;&#128064;&#128064;&#8221;messy yess,2,
f,&#8220;@_BeautifulKeezy: Alyssa you ignoring me bitch but you better text me back cause I'm serious !&#8221;fuck u smokey,2,
f,&#8220;@_BeautifulKeezy: I'm about too put sooooo much nut in my fucking mouth and gts frfr &#128514;&#128514;&#128514;&#128128;&#8221; bitch yu nasty,2,
f,&#8220;@_BeautifulKeezy: im so winning. &#128525;&#128525;&#128525; http bitch,2,
f,&#8220;@_BeautifulKeezy: the boy told Lyssa make them $50 &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514;&#128128; yes bitch and I need em,2,
f,&#8220;@_BeautifulKeezy: these hoes be playing w/ me like I won't send baby Cain at they niggah !!&#8221;yesss messy.,2,
f,&#8220;@_BitchBUH: Shoot that nigga and his shorty bitch &#128299;&#128514;&#8221; &#8252;&#65039;&#8252;&#65039;,2,
f,&#8220;@_BucketsMcnasty: Iz no point in being jealous cuz dee hoes for everybody #&#128175;&#128175;&#128175; #BucketsProverbs&#8221; http,2,
f,&#8220;@_BunnyCocaine_: Oomf a hoe hopper &#128514;&#128514;&#128514;&#8221; &#127806;&#128064;&#127806;,2,
f,&#8220;@_CiaraaaS: What things do you love? &#8212; Myself http weed pussy life &#128129;,2,
f,&#8220;@_CocaKoula: Oomf a fake bitch ass nigga point blank period. Smh&#8221; AWWWW SHITTTTTTT,2,
f,&#8220;@_DEROOO: &#8220;@ViriDoesItt: How I lose this sweet..&#8221;you ain't lose it you hide it lmfao Viri tryna smoke that hoe to his self&#8221; &#128514;&#128514;&#128514; Boy...,2,
f,&#8220;@_DMiLL_: &#8220;@1BlackMigo: Kyrie fast than a bitch with the ball&#8221; look like you out there lol&#8221;lol I wish,2,
f,"&#8220;@_Dominiquecs: @user hahaha! She to much of a thottie for you!&#8221;

Never fear Captain Save-A-Thot is here to save that hoe &#128526;",2,
f,&#8220;@_Georjay: @user happy birthday little bitch.&#8221; BOFL this made me laugh when I read it &#128514;&#128514;,2,
f,&#8220;@_ImtrILLasFuk: Snap Chat Names please? &#128527;&#128171;&#128166;&#8221;only bitch you can Snapchatt is me,2,
f,&#8220;@_Jamal___: these hoes ain't loyal&#8221; no they ain't,2,
f,"&#8220;@_Jiare: &#8220;@WB_Pooh_3x: Where the bitches at ,?? &#128064;&#8221; yeah where they at &#128064;&#8221; I don't know they probably at that Party &#128553;",2,
f,"&#8220;@_KingCorey_: I got the giggles because I'm a fag, I ain't gon' lie lol &#128514;&#128514;&#8221;",2,
f,&#8220;@_KingRichyyyy: @user @user you a bitch&#8221;they need to lock yo ass up for sayin some stupid shit like that,2,
f,&#8220;@_Leyahhhh_: No one likes i n d i r e c t ass bitches.&#8221; &#128079;,2,
f,&#8220;@_LoveCarolina_: My Lakers are going to be so trash this season I can't wait &#128588;&#128079;&#128530;&#8221; :(,1,
f,"&#8220;@_OneBadCreation: Boyfriends that'll eat yo pussy all day long 

Ur da real mvp &#128557;&#128079;&#8221; http",2,
f,&#8220;@_OttoMattic: How you make a salad and have no vegetables on the bitch?!? Give me a break. &#128514;&#128557;&#128514;&#128557;&#8221; potato salad,2,
f,&#8220;@_Perarl: Im so happy in the morning after I shave my pussy cuteness always sets me up for a good day&#128522;&#8221;u need some dick,2,
f,"&#8220;@_PlayaChris: I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &#128514;&#128514;&#8221;",2,
f,&#8220;@_SickWitIT: Wish tonight was purge so I can get to hunting&#8221; Shut yo hoe ass up,2,
f,&#8220;@_TheCrownedHead: what if I tell y'all I'm trying to turn up for bayou classic #drinker &#128520;&#8221; bitch you got the id.,2,
f,&#8220;@_WithFinesse: &#8220;@Shane_A1: Lol I 4got rose been dat nicca tho&#8221; #1 Never forget.&#8221;lol yee I was trippin,2,
f,&#8220;@__Bino: Looking at nip rings I can't wait until I can change mine &#128527;&#8221; &#128221;&#128064;&#128209; lmao,1,
f,&#8220;@__Black_Jesus: &#8220;@lil_aerii: Happy new year &#127882;&#127881;&#127881;&#127881;&#127881;&#127881;&#127881;&#127882;&#127882;&#8221; check yo clock Hun we got another hour lol..&#8221;they just did the lil count down thing,1,
f,&#8220;@__IamAnnaY: bitch gotta work all hard to clean that shit without ripping her skin&#8221; LMAOSJDUSUBEJS,2,
f,&#8220;@__Idonthaveone: My friends are some insensitive bitches &#128514;&#8221;,2,
f,&#8220;@__LilBoodyJudy: I'm tryna get some snow day dick &#128514;&#128514;&#128514;&#128514;&#8221;gon make a nicca have a wreck out there Tryn pull up on ya &#128514;&#128514;,2,
f,&#8220;@__Neecol: Like why tf is this bitch following me ?&#8221;&#128064;,2,
f,&#8220;@___Tamm: @user cuz you a hoe lol&#8221; cuz you went on your lil rant on me man!,2,
f,&#8220;@___Tamm: @user that wasn't me hoe azz boi&#8221; I'm (sniff sniff ) sorry (sniff sniff) http,2,
f,&#8220;@__austinnn: @user &#128175; what u did Mr bitches&#8221; &#128514; stop calling me that but I balled,2,
f,&#8220;@__iamjazz: ion eat cat . &#128581;&#8221;bitch what you gay for then,2,
f,&#8220;@__kiante: &#8220;@1017_Sqquad: Iont got not type ... Bad bitches is the only thing that I like&#8221; ayeee!!&#8221; Throw that ass in a sphere &#128064;&#128514;,2,
f,&#8220;@__marshe: Niggas is hoes man I swear&#8221;,2,
f,"&#8220;@__nijel: This hoe Mimi said ""I hurt my hand"" &#128529;&#8221;&#128514;&#128514;&#128514; bitch her throat &#128514;&#128514;",2,
f,&#8220;@__thaRealist: &#128530; dis hoe BRI will fuck up a wet dream&#8221; Pop up in the dream like http,2,
f,&#8220;@__thaRealist: @user u a hoe broski u gotta look at dat shit&#8221;&#128064;&#128064;,2,
f,&#8220;@__thaRealist: Lil bitty bitch&#8221; &#128079;&#128079;&#128079;&#128079;&#128079;lingo,2,
f,&#8220;@__thaRealist: Shawty wanna charge for pussy but I'm like whoa now&#128561;&#8221; turnt her on to cash she use to fuck for free,2,
f,&#8220;@_ajoyaaa: Victor &amp; shawn legs don't hurt? They jigg every damn night &#128530;&#8221;&#128514;&#128514;&#128514;,2,
f,&#8220;@_chanaee_: Lol someone told me I had hoes so I sent them this&#128514;&#128514;&#128514; http,2,
f,&#8220;@_chelousmuch_: bitch im weakkk vic &#128514;&#128514;&#128514;&#8221;&#128514;&#128514;,2,
f,"&#8220;@_chrisbrazell: Fuck The Girls , Peep How He Change When A Nigga Squared Up Against Him &#128514;&#128514;&#128514;&#128514;&#128514; http &#128514;&#128514;&#128514;&#128514; bitch ass",2,
f,&#8220;@_getMEAUXmoney: Nobody cares about KIRK Bosley no&#8221;I care bout my cousin hoe,2,
f,&#8220;@_hellMEL: Men hop in they feelings much quicker than women.&#8221; Not me &#128520; I hop in ya bitch,2,
f,"&#8220;@_heyshelby: Bitch I'm on, bitch I'm on my griiind&#8221; thug luuuuuuv",2,
f,&#8220;@_honeysays: My phone charging backwards &#128533;&#8221; retarded,2,
f,&#8220;@_imShawntee: I want some pussy #wishfulthinking&#8221;,2,
f,&#8220;@_kbhicks: @user fb hoe lol&#8221;damn next time be nicer . Lmfao,2,
f,&#8220;@_mahoganylov3 Right RT @user Idk which one was selling pussy for $65 but that&#8217;s way too high for them http,2,
f,"&#8220;@_nicolehayley_: @user ahhh you know who? So smart Donny! &#128516; but YES RT &#128514;&#8221;

Yass! I'm glad you speak your mind to these 2faces hoes",2,
f,&#8220;@_tellmeboutLOVE: Gave that bitch a bib since she wanna act messy&#8221;,2,
f,&#8220;@_theGODMOTHER: im more excited about Boosie getting out than Valentines day&#8221;he get Vday pussy allstar weeekend pussy and mardi gras,2,
f,&#8220;@_xCianna: I don't like Popeye's spicy chicken &#128545;&#8221; them bitches be on 10 boa you trippen,2,
f,&#8220;@_yeaimmaBOSS: &#8220;@100046729: I wonder if I @ oomf I be like I want fuck would I be wrong or &#128533;&#8221; you a be one brave as bitch&#128514;&#128514;&#8221;one day &#128553;&#128514;&#128514;,2,
f,&#8220;@_yesKala: It's so wonderful when you meet a dude that's not a bitch ass nigga these days &#128514;&#8221; &#128588;&#128553;,2,
f,&#8220;@abigayvazquez: @user @user yeah he lowkey loves me he knows he's ma nigga &#128076;&#8221;we don't love these hoes,2,
f,&#8220;@aerinblazin: I'm 2 much for these niggas and 3 much for these hoes &#128129;&#8221;,2,
f,"&#8220;@alexvelazquez49: Jordyn stays making fun of how I eat like a little bitch""",2,
f,&#8220;@alicia_688: He did go in i was actually surprised he when that hard RT @user N the crib listen 2 my nig G-Eazy&#8221;don't diss my homie,2,
f,&#8220;@alicia_688: You aint special niglet RT @user When I'm chilling wit Greg ppl walk up to me to ask me to take pics&#8221;hatin,2,
f,&#8220;@almightyburr: gotta buy those anti-slip shoes so these hoes won't catch me slipping&#8221;,2,
f,&#8220;@anallanusa32: 83 you're really cool you're good at basketball. And your a zebra &#127936;&#128060;&#8221; is this @user,1,
f,&#8220;@annijohnesce: @user grow up bitch &#128514;&#128514;&#128514;&#128514;&#8221; &#128514;&#128514;&#128514;&#128128; they was cute &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,2,
f,&#8220;@arrogantori: Scrappy always on the reunion with hella hoes &#128514;&#8221;real nigga lmao,2,
f,&#8220;@avelindner: if he has a girlfriend don't be a hoe and text him yanno who u r &#128519;&#8221;,2,
f,&#8220;@ayyceethegreat: Don't really have anyone to talk to when things start going wrong...&#8221; Aight hoe ass nigga,2,
f,&#8220;@badnradbrad: @user @user sydneys my favorite&#8221; she's a nigger but I love her,2,
f,&#8220;@bbluedreamm: &#8220;@Pouyalilpou: depressed but I got hoes&#8221; same&#8221;,2,
f,&#8220;@beautiful_bleus: 7. You still fucn ya ex?&#8221;na that bitch corny,2,
f,&#8220;@beautifullapril: About to go take over the A this summer. Binging alll the fly bitches to bless atl! #turnup!&#8221; Thank you!! &#128513;&#128513;&#128175;,2,
f,"&#8220;@bigg_boss23: I never get on twitter but when I do, I get in bitch fights with niggas. not even females bruh..&#8221; http",2,
f,&#8220;@blyth33s: &#8220;@chaserojo: .. where the fuck is your top lip http in my pussy&#8221; @user,2,
f,&#8220;@bonnoxxx: @user mane the skinny bitches was playin lol I had too take my weight class too another level&#8221; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,2,
f,&#8220;@boojieque: &#128514;&#128169;RT @user Lemme find out you niggaz letting bitches shit on yo faces&#8221; &#128557; niggas is weirdos,2,
f,"&#8220;@briceokc: ""cigarettes are so gross"" -half the bitches that smoke cigarettes &#128530;&#8221; @user",2,
f,&#8220;@butter_obama: I hate when I attempt to make the yellow light but the car infront of me stops at the light &#128545;&#128545;&#128545;&#8221;&#8252;&#65039; I be wanting to fight&#128514;,1,
f,&#8220;@bwanaaa_16: I like down bitches&#8221;,2,
f,&#8220;@candacevon: Niggas talk more then bitches these days &#128530;&#8221; #facts,2,
f,&#8220;@cb_marie: @user &#128563;&#128553;&#128514;&#128514; now bitch you know.. Lmaooo&#8221;&#128514;&#128514;&#128514;,2,
f,&#8220;@cb_marie: Fuck them texts! &#128526; it's a movement. Lmaooo &#8220;@koleworld4: courts texting rubbed off on me &#128514;&#8221;&#8221;she used to be bitch bout it tho &#128553;,2,
f,&#8220;@cb_marie: I need to find is both a damn job. &#8220;@what_evaittakes: @user needs to find a bitch a job&#128553;&#128553;&#8221;&#8221;right,2,
f,&#8220;@chloekosik: I DONT FUCK YOUUU u lil stupid ass bitch I AINT FUCKIN WIT YOU u lil dumbass bitch I AINT FUCKIN WIT YOU&#8221; @user,2,
f,&#8220;@chloeonvine: Are. You. Kidding. Me. Right. Now. http I'll smack a hoe,2,
f,&#8220;@chloeonvine: im just a sarcastic lil bitch who loves to sleep and eat&#8221;,2,
f,&#8220;@chrisbrown: These hoes ain't loyal [i would know cause I'm a hoe] but my fans damn sure are!&#8221; - real,2,
f,&#8220;@cierravillela yeah it's really far and it's alright if you like living by a whole lot of hicks haha,2,
f,&#8220;@clzcdxx: im just a bitch ass elf&#8221; @user,2,
f,&#8220;@cmencarini: I dont trust girls&#8221; cant trust these hoes,2,
f,"&#8220;@codizzlleee: @user @user well we all know Victoria's Secret now.&#8221;
Yea and we all the Cocoa Puff bird fucking",2,
f,&#8220;@codyaveresch: Paint brushes over Bugattis #StundentPainters bitch&#8221; paint me like one of your French girls,2,
f,&#8220;@coffincreepxx: @user niggah you friendzoned&#8221; daaaaaaaam.. &#128532;,2,
f,&#8220;@coffincreepxx: Jose is so fucking mean to me like damn bitch lol&#8221; fuck you,2,
f,&#8220;@colormeprettyyy: @user bitch im back at home now.&#8221; &#128514;,2,
f,&#8220;@coltscommunity @user @user @user #CHUCKSTRONG #GoldSwagger http thats awesome &#127936;+&#127944;=&#128077;&#128076;&#9757; #hoosiers,1,
f,&#8220;@comedianjayski: Happy Hour time best time of da day!!!!!&#8221; Niggas don't know bout them happy hour hoes,2,
f,&#8220;@comedianjayski: My favorite time of da day HAPPY HOUR!!! #Drinkbreak&#8221;when the bad bitches come out and the ok hoes at home doing make-up,2,
f,"&#8220;@concretesledge_: Gwyneth Paltrow you ugly ass big bird looking bitch, shut the fuck up.&#8221; &lt;&lt;That's pretty much IN YOUR FACE!
Bravo!",2,
f,&#8220;@connycarvajal_: Why u can't just love?&#8221; Because we don't love these hoes,2,
f,"&#8220;@cooney_mane: @user ""they played a great job"" who's the retard now?&#8221;

&#128514;&#128514;&#128514;",2,
f,&#8220;@creoleblood: &#8220;@what_evaittakes: Y'all bitches be popping babies out like it's a sport&#128553;&#8221;stop &#128534;&#8221;what lol,2,
f,&#8220;@crystalinag: finger a bitch w/ my trigger finger&#8221; nigga shut up,2,
f,&#8220;@d6_9b Dora &amp; her table manners &#128530;&#8221;--- she's eating like a sloppy hoe!!?,2,
f,&#8220;@daaamian_69: &#8220;@tankGonzalez: Stop being such a bitch&#8221;&#8221;,2,
f,&#8220;@daberellla: just demolishing this huge bitch &#127850; http is caring &#128076;,2,
f,"&#8220;@dablueprint: @user Just think if Alex won some games!&#8221; That sorry son of a bitch will never ""win"" us a game",2,
f,&#8220;@daijahshardaee: &#128514;&#128514; @user bitches so late &#128564;&#128129;&#8221; ion exposed &#128514;&#128564;,2,
f,&#8220;@daijahshardaee: I feel sorry for whoever using Alyssa number to play phone games &#128532;&#128080;&#8221; dumb ass hoes who ain't got a life,2,
f,"&#8220;@dappermuke: i'll be a bitch when i have to be a bitch :)

#fandomapology 
#5sosFamAnd1DfandomFollowParty&#8221; PREACH",2,
